0;44;37.5;11.156250;-;3;45;36;-3.760000;NGC239;NGC 239;;;;
0;45;1.9;11.257917;+;6;6;46;6.112778;NGC240;NGC 240;;;;
0;43;33.2;10.888333;-;73;26;33;-73.442500;NGC241;NGC 241;;;;
0;43;33.2;10.888333;-;73;26;33;-73.442500;NGC242;NGC 242;;;;
0;46;0.7;11.502917;+;29;57;35;29.959722;NGC243;NGC 243;;;;
0;45;46.5;11.443750;-;15;35;50;-15.597222;NGC244;NGC 244;;;;
0;46;5.5;11.522917;-;1;43;24;-1.723333;NGC245;NGC 245;;;;
0;47;3.3;11.763750;-;11;52;17;-11.871389;NGC246;NGC 246;;;;
0;47;8.3;11.784583;-;20;45;36;-20.760000;NGC247;NGC 247;;;;
0;45;24.0;11.350000;-;73;22;49;-73.380278;NGC248;NGC 248;;;;
0;45;31.8;11.382500;-;73;4;49;-73.080278;NGC249;NGC 249;;;;
0;47;16.0;11.816667;+;7;54;36;7.910000;NGC250;NGC 250;;;;
0;47;53.9;11.974583;+;19;35;49;19.596944;NGC251;NGC 251;;;;
0;48;1.7;12.007083;+;27;37;24;27.623333;NGC252;NGC 252;;;;
0;47;33.1;11.887917;-;25;17;15;-25.287500;NGC253;NGC 253;;;;
0;47;27.5;11.864583;-;31;25;19;-31.421944;NGC254;NGC 254;;;;
0;47;47.3;11.947083;-;11;28;6;-11.468333;NGC255;NGC 255;;;;
0;45;53.3;11.472083;-;73;30;25;-73.506944;NGC256;NGC 256;;;;
0;48;1.6;12.006667;+;8;17;48;8.296667;NGC257;NGC 257;;;;
0;48;12.8;12.053333;+;27;39;28;27.657778;NGC258;NGC 258;;;;
0;48;3.2;12.013333;-;2;46;33;-2.775833;NGC259;NGC 259;;;;
0;48;34.9;12.145417;+;27;41;31;27.691944;NGC260;NGC 260;;;;
0;46;27.9;11.616250;-;73;6;14;-73.103889;NGC261;NGC 261;;;;
0;48;47.1;12.196250;+;31;57;27;31.957500;NGC262;NGC 262;;;;
0;48;48.4;12.201667;-;13;6;26;-13.107222;NGC263;NGC 263;;;;
0;48;20.9;12.087083;-;38;14;4;-38.234444;NGC264;NGC 264;;;;
0;47;11.1;11.796250;-;73;28;38;-73.477222;NGC265;NGC 265;;;;
0;49;47.8;12.449167;+;32;16;39;32.277500;NGC266;NGC 266;;;;
0;48;2.9;12.012083;-;73;16;27;-73.274167;NGC267;NGC 267;;;;
0;50;9.4;12.539167;-;5;11;38;-5.193889;NGC268;NGC 268;;;;
0;48;21.0;12.087500;-;73;31;54;-73.531667;NGC269;NGC 269;;;;
0;50;32.4;12.635000;-;8;39;6;-8.651667;NGC270;NGC 270;;;;
0;50;41.9;12.674583;-;1;54;38;-1.910556;NGC271;NGC 271;;;;
0;51;26.0;12.858333;+;35;49;18;35.821667;NGC272;NGC 272;;;;
0;50;48.4;12.701667;-;6;53;8;-6.885556;NGC273;NGC 273;;;;
0;51;1.8;12.757500;-;7;3;24;-7.056667;NGC274;NGC 274;;;;
0;51;4.5;12.768750;-;7;3;55;-7.065278;NGC275;NGC 275;;;;
0;52;6.5;13.027083;-;22;40;49;-22.680278;NGC276;NGC 276;;;;
0;51;17.2;12.821667;-;8;35;47;-8.596389;NGC277;NGC 277;;;;
0;52;4.5;13.018750;+;47;33;3;47.550833;NGC278;NGC 278;;;;
0;52;8.9;13.037083;-;2;13;6;-2.218333;NGC279;NGC 279;;;;
0;52;30.2;13.125833;+;24;21;3;24.350833;NGC280;NGC 280;;;;
0;52;53.8;13.224167;+;56;37;30;56.625000;NGC281;NGC 281;;;;
0;52;42.0;13.175000;+;30;38;20;30.638889;NGC282;NGC 282;;;;
0;53;13.1;13.304583;-;13;9;48;-13.163333;NGC283;NGC 283;;;;
0;53;24.2;13.350833;-;13;9;30;-13.158333;NGC284;NGC 284;;;;
0;53;29.8;13.374167;-;13;9;37;-13.160278;NGC285;NGC 285;;;;
0;53;30.3;13.376250;-;13;6;44;-13.112222;NGC286;NGC 286;;;;
0;53;28.3;13.367917;+;32;28;57;32.482500;NGC287;NGC 287;;;;
0;52;45.5;13.189583;-;26;35;51;-26.597500;NGC288;NGC 288;;;;
0;52;42.1;13.175417;-;31;12;20;-31.205556;NGC289;NGC 289;;;;
0;51;14.7;12.811250;-;73;9;45;-73.162500;NGC290;NGC 290;;;;
0;53;29.8;13.374167;-;8;46;3;-8.767500;NGC291;NGC 291;;;;
0;52;38.0;13.158333;-;72;48;0;-72.800000;NGC292;NGC 292;;;;
0;54;16.0;13.566667;-;7;14;8;-7.235556;NGC293;NGC 293;;;;
0;53;5.7;13.273750;-;73;22;50;-73.380556;NGC294;NGC 294;;;;
0;59;32.2;14.884167;+;31;47;53;31.798056;NGC295;NGC 295;;;;
0;55;7.4;13.780833;+;31;32;32;31.542222;NGC296;NGC 296;;;;
0;54;58.9;13.745417;-;7;21;1;-7.350278;NGC297;NGC 297;;;;
0;55;2.2;13.759167;-;7;20;1;-7.333611;NGC298;NGC 298;;;;
0;53;24.7;13.352917;-;72;11;47;-72.196389;NGC299;NGC 299;;;;
0;54;53.3;13.722083;-;37;41;3;-37.684167;NGC300;NGC 300;;;;
0;56;18.3;14.076250;-;10;40;24;-10.673333;NGC301;NGC 301;;;;
0;56;25.2;14.105000;-;10;39;44;-10.662222;NGC302;NGC 302;;;;
0;54;54.6;13.727500;-;16;39;18;-16.655000;NGC303;NGC 303;;;;
0;56;6.0;14.025000;+;24;7;38;24.127222;NGC304;NGC 304;;;;
0;56;21.0;14.087500;+;12;3;48;12.063333;NGC305;NGC 305;;;;
0;54;15.1;13.562917;-;72;14;33;-72.242500;NGC306;NGC 306;;;;
0;56;32.5;14.135417;-;1;46;20;-1.772222;NGC307;NGC 307;;;;
0;56;34.3;14.142917;-;1;47;1;-1.783611;NGC308;NGC 308;;;;
0;56;42.6;14.177500;-;9;54;51;-9.914167;NGC309;NGC 309;;;;
0;56;47.9;14.199583;-;1;45;53;-1.764722;NGC310;NGC 310;;;;
0;57;32.8;14.386667;+;30;16;49;30.280278;NGC311;NGC 311;;;;
0;56;15.7;14.065417;-;52;46;59;-52.783056;NGC312;NGC 312;;;;
0;57;45.7;14.440417;+;30;22;0;30.366667;NGC313;NGC 313;;;;
0;56;52.4;14.218333;-;31;57;47;-31.963056;NGC314;NGC 314;;;;
0;57;49.0;14.454167;+;30;21;7;30.351944;NGC315;NGC 315;;;;
0;57;52.4;14.468333;+;30;21;16;30.354444;NGC316;NGC 316;;;;
0;57;40.5;14.418750;+;43;47;31;43.791944;NGC317;NGC 317;;;;
0;58;5.2;14.521667;+;30;25;34;30.426111;NGC318;NGC 318;;;;
0;56;57.6;14.240000;-;43;50;19;-43.838611;NGC319;NGC 319;;;;
0;58;46.4;14.693333;-;20;50;25;-20.840278;NGC320;NGC 320;;;;
0;57;39.2;14.413333;-;5;5;9;-5.085833;NGC321;NGC 321;;;;
0;57;10.0;14.291667;-;43;43;37;-43.726944;NGC322;NGC 322;;;;
0;56;41.7;14.173750;-;52;58;33;-52.975833;NGC323;NGC 323;;;;
0;57;14.6;14.310833;-;40;57;34;-40.959444;NGC324;NGC 324;;;;
0;57;47.9;14.449583;-;5;6;45;-5.112500;NGC325;NGC 325;;;;
0;58;22.6;14.594167;+;26;51;57;26.865833;NGC326;NGC 326;;;;
0;57;55.2;14.480000;-;5;7;51;-5.130833;NGC327;NGC 327;;;;
0;56;57.3;14.238750;-;52;55;25;-52.923611;NGC328;NGC 328;;;;
0;58;1.4;14.505833;-;5;4;14;-5.070556;NGC329;NGC 329;;;;
0;56;19.8;14.082500;-;72;27;44;-72.462222;NGC330;NGC 330;;;;
0;47;6.7;11.777917;-;2;43;52;-2.731111;NGC331;NGC 331;;;;
0;58;49.0;14.704167;+;7;6;40;7.111111;NGC332;NGC 332;;;;
0;58;51.3;14.713750;-;16;28;8;-16.468889;NGC333;NGC 333;;;;
0;58;49.8;14.707500;-;35;6;56;-35.115556;NGC334;NGC 334;;;;
0;59;19.6;14.831667;-;18;14;3;-18.234167;NGC335;NGC 335;;;;
0;58;3.0;14.512500;-;18;23;9;-18.385833;NGC336;NGC 336;;;;
0;59;49.9;14.957917;-;7;34;41;-7.578056;NGC337;NGC 337;;;;
1;0;36.5;15.152083;+;30;40;9;30.669167;NGC338;NGC 338;;;;
0;57;45.0;14.437500;-;74;28;20;-74.472333;NGC339;NGC 339;;;;
1;0;34.8;15.145000;-;6;51;58;-6.866111;NGC340;NGC 340;;;;
1;0;45.8;15.190833;-;9;11;10;-9.186111;NGC341;NGC 341;;;;
1;0;49.8;15.207500;-;6;46;20;-6.772222;NGC342;NGC 342;;;;
0;58;23.9;14.599583;-;23;13;28;-23.224444;NGC343;NGC 343;;;;
0;58;25.4;14.605833;-;23;13;44;-23.228889;NGC344;NGC 344;;;;
1;1;22.0;15.341667;-;6;53;3;-6.884167;NGC345;NGC 345;;;;
0;59;5.0;14.770833;-;72;10;38;-72.177222;NGC346;NGC 346;;;;
1;1;35.1;15.396250;-;6;44;1;-6.733611;NGC347;NGC 347;;;;
1;0;51.8;15.215833;-;53;14;42;-53.245000;NGC348;NGC 348;;;;
1;1;50.7;15.461250;-;6;47;59;-6.799722;NGC349;NGC 349;;;;
1;1;56.6;15.485833;-;6;47;43;-6.795278;NGC350;NGC 350;;;;
1;1;57.8;15.490833;-;1;56;11;-1.936389;NGC351;NGC 351;;;;
1;2;9.1;15.537917;-;4;14;43;-4.245278;NGC352;NGC 352;;;;
1;2;24.6;15.602500;-;1;57;25;-1.956944;NGC353;NGC 353;;;;
1;3;16.3;15.817917;+;22;20;34;22.342778;NGC354;NGC 354;;;;
1;3;6.9;15.778750;-;6;19;25;-6.323611;NGC355;NGC 355;;;;
1;3;7.0;15.779167;-;6;59;17;-6.988056;NGC356;NGC 356;;;;
1;3;21.8;15.840833;-;6;20;21;-6.339167;NGC357;NGC 357;;;;
1;5;10.8;16.295000;+;62;1;16;62.021111;NGC358;NGC 358;;;;
1;4;16.9;16.070417;-;0;45;52;-0.764444;NGC359;NGC 359;;;;
1;2;51.5;15.714583;-;65;36;32;-65.608889;NGC360;NGC 360;;;;
1;2;11.1;15.546250;-;71;36;24;-71.606667;NGC361;NGC 361;;;;
1;3;14.3;15.809583;-;70;50;52;-70.847778;NGC362;NGC 362;;;;
1;6;15.7;16.565417;-;16;32;32;-16.542222;NGC363;NGC 363;;;;
1;4;40.8;16.170000;-;0;48;10;-0.802778;NGC364;NGC 364;;;;
1;4;18.6;16.077500;-;35;7;20;-35.122222;NGC365;NGC 365;;;;
1;6;25.9;16.607917;+;62;13;44;62.228889;NGC366;NGC 366;;;;
1;5;48.9;16.453750;-;12;7;42;-12.128333;NGC367;NGC 367;;;;
1;4;21.9;16.091250;-;43;16;34;-43.276111;NGC368;NGC 368;;;;
1;5;8.8;16.286667;-;17;45;33;-17.759167;NGC369;NGC 369;;;;
1;6;44.6;16.685833;+;32;25;45;32.429167;NGC370;NGC 370;;;;
1;3;26.0;15.858333;-;72;3;54;-72.065000;NGC371;NGC 371;;;;
1;6;44.6;16.685833;+;32;25;45;32.429167;NGC372;NGC 372;;;;
1;6;58.3;16.742917;+;32;18;32;32.308889;NGC373;NGC 373;;;;
1;7;5.8;16.774167;+;32;47;41;32.794722;NGC374;NGC 374;;;;
1;7;5.8;16.774167;+;32;20;55;32.348611;NGC375;NGC 375;;;;
1;3;53.4;15.972500;-;72;49;26;-72.823889;NGC376;NGC 376;;;;
1;6;35.1;16.646250;-;20;19;53;-20.331389;NGC377;NGC 377;;;;
1;6;12.0;16.550000;-;30;10;41;-30.178056;NGC378;NGC 378;;;;
1;7;15.7;16.815417;+;32;31;13;32.520278;NGC379;NGC 379;;;;
1;7;17.6;16.823333;+;32;28;58;32.482778;NGC380;NGC 380;;;;
1;8;20.0;17.083333;+;61;35;0;61.583333;NGC381;NGC 381;;;;
1;7;23.9;16.849583;+;32;24;12;32.403333;NGC382;NGC 382;;;;
1;7;24.9;16.853750;+;32;24;44;32.412222;NGC383;NGC 383;;;;
1;7;25.0;16.854167;+;32;17;34;32.292778;NGC384;NGC 384;;;;
1;7;27.2;16.863333;+;32;19;10;32.319444;NGC385;NGC 385;;;;
1;7;31.2;16.880000;+;32;21;45;32.362500;NGC386;NGC 386;;;;
1;7;33.0;16.887500;+;32;23;27;32.390833;NGC387;NGC 387;;;;
1;7;47.1;16.946250;+;32;18;38;32.310556;NGC388;NGC 388;;;;
1;8;29.8;17.124167;+;39;41;42;39.695000;NGC389;NGC 389;;;;
1;7;53.7;16.973750;+;32;26;1;32.433611;NGC390;NGC 390;;;;
1;7;22.5;16.843750;+;0;55;33;0.925833;NGC391;NGC 391;;;;
1;8;23.3;17.097083;+;33;8;0;33.133333;NGC392;NGC 392;;;;
1;8;36.9;17.153750;+;39;38;38;39.643889;NGC393;NGC 393;;;;
1;8;26.1;17.108750;+;33;8;52;33.147778;NGC394;NGC 394;;;;
1;5;7.3;16.280417;-;71;59;39;-71.994167;NGC395;NGC 395;;;;
1;8;8.5;17.035417;+;4;31;51;4.530833;NGC396;NGC 396;;;;
1;8;31.0;17.129167;+;33;6;35;33.109722;NGC397;NGC 397;;;;
1;8;53.6;17.223333;+;32;30;54;32.515000;NGC398;NGC 398;;;;
1;8;59.1;17.246250;+;32;38;1;32.633611;NGC399;NGC 399;;;;
1;9;2.5;17.260417;+;32;43;59;32.733056;NGC400;NGC 400;;;;
1;9;7.7;17.282083;+;32;45;36;32.760000;NGC401;NGC 401;;;;
1;9;13.4;17.305833;+;32;48;21;32.805833;NGC402;NGC 402;;;;
1;9;14.2;17.309167;+;32;45;6;32.751667;NGC403;NGC 403;;;;
1;9;26.9;17.362083;+;35;43;6;35.718333;NGC404;NGC 404;;;;
1;8;33.6;17.140000;-;46;40;6;-46.668333;NGC405;NGC 405;;;;
1;7;24.4;16.851667;-;69;52;34;-69.876111;NGC406;NGC 406;;;;
1;10;36.5;17.652083;+;33;7;31;33.125278;NGC407;NGC 407;;;;
1;10;51.0;17.712500;+;33;9;8;33.152222;NGC408;NGC 408;;;;
1;9;33.2;17.388333;-;35;48;20;-35.805556;NGC409;NGC 409;;;;
1;10;58.8;17.745000;+;33;9;9;33.152500;NGC410;NGC 410;;;;
1;7;55.7;16.982083;-;71;46;7;-71.768611;NGC411;NGC 411;;;;
1;10;20.0;17.583333;-;20;0;54;-20.015000;NGC412;NGC 412;;;;
1;12;31.3;18.130417;-;2;47;36;-2.793333;NGC413;NGC 413;;;;
1;11;17.6;17.823333;+;33;6;49;33.113611;NGC414;NGC 414;;;;
1;10;5.5;17.522917;-;35;29;25;-35.490278;NGC415;NGC 415;;;;
1;7;58.5;16.993750;-;72;21;25;-72.356944;NGC416;NGC 416;;;;
1;11;5.5;17.772917;-;18;8;55;-18.148611;NGC417;NGC 417;;;;
1;10;35.6;17.648333;-;30;13;16;-30.221111;NGC418;NGC 418;;;;
1;8;17.2;17.071667;-;72;53;0;-72.883333;NGC419;NGC 419;;;;
1;11;23.4;17.847500;+;32;4;59;32.083056;NGC420;NGC 420;;;;
1;12;9.6;18.040000;+;32;7;23;32.123056;NGC421;NGC 421;;;;
1;9;25.4;17.355833;-;71;46;0;-71.766667;NGC422;NGC 422;;;;
1;11;22.1;17.842083;-;29;14;4;-29.234444;NGC423;NGC 423;;;;
1;11;27.6;17.865000;-;38;5;1;-38.083611;NGC424;NGC 424;;;;
1;13;2.7;18.261250;+;38;46;9;38.769167;NGC425;NGC 425;;;;
1;12;48.5;18.202083;-;0;17;23;-0.289722;NGC426;NGC 426;;;;
1;12;19.2;18.080000;-;32;3;40;-32.061111;NGC427;NGC 427;;;;
1;12;55.6;18.231667;+;0;58;53;0.981389;NGC428;NGC 428;;;;
1;12;57.4;18.239167;-;0;20;42;-0.345000;NGC429;NGC 429;;;;
1;12;59.9;18.249583;-;0;15;9;-0.252500;NGC430;NGC 430;;;;
1;14;4.6;18.519167;+;33;42;19;33.705278;NGC431;NGC 431;;;;
1;11;46.3;17.942917;-;61;31;39;-61.527500;NGC432;NGC 432;;;;
1;15;9.2;18.788333;+;60;7;33;60.125833;NGC433;NGC 433;;;;
1;12;14.3;18.059583;-;58;14;50;-58.247222;NGC434;NGC 434;;;;
1;13;59.8;18.499167;+;2;4;16;2.071111;NGC435;NGC 435;;;;
1;15;58.0;18.991667;+;58;48;42;58.811667;NGC436;NGC 436;;;;
1;14;22.3;18.592917;+;5;55;35;5.926389;NGC437;NGC 437;;;;
1;13;34.3;18.392917;-;37;54;5;-37.901389;NGC438;NGC 438;;;;
1;13;47.2;18.446667;-;31;44;50;-31.747222;NGC439;NGC 439;;;;
1;12;48.4;18.201667;-;58;16;58;-58.282778;NGC440;NGC 440;;;;
1;13;51.1;18.462917;-;31;47;20;-31.788889;NGC441;NGC 441;;;;
1;14;38.6;18.660833;-;1;1;14;-1.020556;NGC442;NGC 442;;;;
1;15;7.5;18.781250;+;33;22;40;33.377778;NGC443;NGC 443;;;;
1;15;49.6;18.956667;+;31;4;50;31.080556;NGC444;NGC 444;;;;
1;14;52.6;18.719167;+;1;55;3;1.917500;NGC445;NGC 445;;;;
1;16;3.7;19.015417;+;4;17;40;4.294444;NGC446;NGC 446;;;;
1;15;37.9;18.907917;+;33;3;59;33.066389;NGC447;NGC 447;;;;
1;15;16.5;18.818750;-;1;37;31;-1.625278;NGC448;NGC 448;;;;
1;16;7.5;19.031250;+;33;5;20;33.088889;NGC449;NGC 449;;;;
1;15;30.4;18.876667;-;0;51;41;-0.861389;NGC450;NGC 450;;;;
1;16;12.4;19.051667;+;33;3;49;33.063611;NGC451;NGC 451;;;;
1;16;15.0;19.062500;+;31;2;0;31.033333;NGC452;NGC 452;;;;
1;16;17.3;19.072083;+;33;0;53;33.014722;NGC453;NGC 453;;;;
1;14;21.6;18.590000;-;55;24;2;-55.400556;NGC454;NGC 454;;;;
1;15;57.6;18.990000;+;5;10;42;5.178333;NGC455;NGC 455;;;;
1;13;46.0;18.441667;-;73;17;30;-73.291667;NGC456;NGC 456;;;;
1;19;33.0;19.887500;+;58;17;42;58.295000;NGC457;NGC 457;;;;
1;14;51.6;18.715000;-;71;33;4;-71.551111;NGC458;NGC 458;;;;
1;18;8.2;19.534167;+;17;33;45;17.562500;NGC459;NGC 459;;;;
1;14;38.0;18.658333;-;73;17;30;-73.291667;NGC460;NGC 460;;;;
1;17;20.3;19.334583;-;33;50;28;-33.841111;NGC461;NGC 461;;;;
1;18;10.9;19.545417;+;4;13;35;4.226389;NGC462;NGC 462;;;;
1;18;58.2;19.742500;+;16;19;31;16.325278;NGC463;NGC 463;;;;
1;19;26.6;19.860833;+;34;57;21;34.955833;NGC464;NGC 464;;;;
1;15;42.7;18.927917;-;73;19;27;-73.324167;NGC465;NGC 465;;;;
1;17;13.5;19.306250;-;58;54;35;-58.909722;NGC466;NGC 466;;;;
1;19;10.1;19.792083;+;3;18;5;3.301389;NGC467;NGC 467;;;;
1;19;48.4;19.951667;+;32;46;2;32.767222;NGC468;NGC 468;;;;
1;19;33.0;19.887500;+;14;52;19;14.871944;NGC469;NGC 469;;;;
1;19;44.8;19.936667;+;3;24;33;3.409167;NGC470;NGC 470;;;;
1;19;59.6;19.998333;+;14;47;9;14.785833;NGC471;NGC 471;;;;
1;20;28.9;20.120417;+;32;42;30;32.708333;NGC472;NGC 472;;;;
1;19;54.9;19.978750;+;16;32;42;16.545000;NGC473;NGC 473;;;;
1;20;6.7;20.027917;+;3;24;58;3.416111;NGC474;NGC 474;;;;
1;20;1.9;20.007917;+;14;51;42;14.861667;NGC475;NGC 475;;;;
1;20;19.8;20.082500;+;16;1;14;16.020556;NGC476;NGC 476;;;;
1;21;20.3;20.334583;+;40;29;19;40.488611;NGC477;NGC 477;;;;
1;20;8.9;20.037083;-;22;22;41;-22.378056;NGC478;NGC 478;;;;
1;21;15.7;20.315417;+;3;51;46;3.862778;NGC479;NGC 479;;;;
1;20;34.3;20.142917;-;9;52;49;-9.880278;NGC480;NGC 480;;;;
1;21;12.6;20.302500;-;9;12;40;-9.211111;NGC481;NGC 481;;;;
1;20;20.4;20.085000;-;40;57;58;-40.966111;NGC482;NGC 482;;;;
1;21;56.3;20.484583;+;33;31;14;33.520556;NGC483;NGC 483;;;;
1;19;34.8;19.895000;-;58;31;28;-58.524444;NGC484;NGC 484;;;;
1;21;27.5;20.364583;+;7;1;5;7.018056;NGC485;NGC 485;;;;
1;21;43.0;20.429167;+;5;20;47;5.346389;NGC486;NGC 486;;;;
1;21;55.0;20.479167;-;16;22;12;-16.370000;NGC487;NGC 487;;;;
1;21;46.6;20.444167;+;5;15;21;5.255833;NGC488;NGC 488;;;;
1;21;53.8;20.474167;+;9;12;23;9.206389;NGC489;NGC 489;;;;
1;22;2.8;20.511667;+;5;22;4;5.367778;NGC490;NGC 490;;;;
1;21;20.2;20.334167;-;34;3;49;-34.063611;NGC491;NGC 491;;;;
1;22;13.5;20.556250;+;5;25;1;5.416944;NGC492;NGC 492;;;;
1;22;9.2;20.538333;+;0;56;47;0.946389;NGC493;NGC 493;;;;
1;22;55.4;20.730833;+;33;10;22;33.172778;NGC494;NGC 494;;;;
1;22;56.0;20.733333;+;33;28;15;33.470833;NGC495;NGC 495;;;;
1;23;11.6;20.798333;+;33;31;41;33.528056;NGC496;NGC 496;;;;
1;22;23.9;20.599583;-;0;52;29;-0.874722;NGC497;NGC 497;;;;
1;23;11.2;20.796667;+;33;29;24;33.490000;NGC498;NGC 498;;;;
1;23;11.5;20.797917;+;33;27;35;33.459722;NGC499;NGC 499;;;;
1;22;39.3;20.663750;+;5;23;16;5.387778;NGC500;NGC 500;;;;
1;23;22.4;20.843333;+;33;26;1;33.433611;NGC501;NGC 501;;;;
1;22;55.6;20.731667;+;9;2;58;9.049444;NGC502;NGC 502;;;;
1;23;28.4;20.868333;+;33;19;56;33.332222;NGC503;NGC 503;;;;
1;23;28.1;20.867083;+;33;12;14;33.203889;NGC504;NGC 504;;;;
1;22;57.1;20.737917;+;9;28;8;9.468889;NGC505;NGC 505;;;;
1;23;35.5;20.897917;+;33;14;38;33.243889;NGC506;NGC 506;;;;
1;23;40.0;20.916667;+;33;15;24;33.256667;NGC507;NGC 507;;;;
1;23;40.7;20.919583;+;33;16;49;33.280278;NGC508;NGC 508;;;;
1;23;24.1;20.850417;+;9;26;0;9.433333;NGC509;NGC 509;;;;
1;23;55.5;20.981250;+;33;29;51;33.497500;NGC510;NGC 510;;;;
1;23;30.7;20.877917;+;11;17;27;11.290833;NGC511;NGC 511;;;;
1;23;59.8;20.999167;+;33;54;26;33.907222;NGC512;NGC 512;;;;
1;24;26.9;21.112083;+;33;47;56;33.798889;NGC513;NGC 513;;;;
1;24;3.9;21.016250;+;12;55;2;12.917222;NGC514;NGC 514;;;;
1;24;38.7;21.161250;+;33;28;20;33.472222;NGC515;NGC 515;;;;
1;24;8.0;21.033333;+;9;33;7;9.551944;NGC516;NGC 516;;;;
1;24;43.8;21.182500;+;33;25;44;33.428889;NGC517;NGC 517;;;;
1;24;17.7;21.073750;+;9;19;51;9.330833;NGC518;NGC 518;;;;
1;24;28.7;21.119583;-;1;38;29;-1.641389;NGC519;NGC 519;;;;
1;24;34.7;21.144583;+;3;47;39;3.794167;NGC520;NGC 520;;;;
1;24;33.6;21.140000;+;1;43;53;1.731389;NGC521;NGC 521;;;;
1;24;45.9;21.191250;+;9;59;42;9.995000;NGC522;NGC 522;;;;
1;25;20.7;21.336250;+;34;1;31;34.025278;NGC523;NGC 523;;;;
1;24;47.8;21.199167;+;9;32;19;9.538611;NGC524;NGC 524;;;;
1;24;52.8;21.220000;+;9;42;14;9.703889;NGC525;NGC 525;;;;
1;23;56.9;20.987083;-;35;4;9;-35.069167;NGC526;NGC 526;;;;
1;23;58.0;20.991667;-;35;6;55;-35.115278;NGC527;NGC 527;;;;
1;25;33.6;21.390000;+;33;40;14;33.670556;NGC528;NGC 528;;;;
1;25;40.2;21.417500;+;34;42;47;34.713056;NGC529;NGC 529;;;;
1;24;41.7;21.173750;-;1;35;13;-1.586944;NGC530;NGC 530;;;;
1;26;18.8;21.578333;+;34;45;15;34.754167;NGC531;NGC 531;;;;
1;25;17.1;21.321250;+;9;15;51;9.264167;NGC532;NGC 532;;;;
1;25;31.4;21.380833;+;1;45;33;1.759167;NGC533;NGC 533;;;;
1;24;44.5;21.185417;-;38;7;44;-38.128889;NGC534;NGC 534;;;;
1;25;31.0;21.379167;-;1;24;32;-1.408889;NGC535;NGC 535;;;;
1;26;21.6;21.590000;+;34;42;12;34.703333;NGC536;NGC 536;;;;
1;25;20.7;21.336250;+;34;1;31;34.025278;NGC537;NGC 537;;;;
1;25;26.1;21.358750;-;1;33;3;-1.550833;NGC538;NGC 538;;;;
1;25;21.7;21.340417;-;18;9;52;-18.164444;NGC539;NGC 539;;;;
1;27;8.8;21.786667;-;20;2;12;-20.036667;NGC540;NGC 540;;;;
1;25;44.3;21.434583;-;1;22;46;-1.379444;NGC541;NGC 541;;;;
1;26;30.9;21.628750;+;34;40;34;34.676111;NGC542;NGC 542;;;;
1;25;50.0;21.458333;-;1;17;33;-1.292500;NGC543;NGC 543;;;;
1;25;11.8;21.299167;-;38;5;40;-38.094444;NGC544;NGC 544;;;;
1;25;59.0;21.495833;-;1;20;26;-1.340556;NGC545;NGC 545;;;;
1;25;12.6;21.302500;-;38;4;9;-38.069167;NGC546;NGC 546;;;;
1;26;0.7;21.502917;-;1;20;42;-1.345000;NGC547;NGC 547;;;;
1;26;2.5;21.510417;-;1;13;31;-1.225278;NGC548;NGC 548;;;;
1;25;7.0;21.279167;-;38;0;26;-38.007222;NGC549;NGC 549;;;;
1;26;42.4;21.676667;+;2;1;20;2.022222;NGC550;NGC 550;;;;
1;27;40.6;21.919167;+;37;10;59;37.183056;NGC551;NGC 551;;;;
1;27;48.5;21.952083;+;33;26;37;33.443611;NGC552;NGC 552;;;;
1;27;55.0;21.979167;+;33;26;44;33.445556;NGC553;NGC 553;;;;
1;27;9.6;21.790000;-;22;43;32;-22.725556;NGC554;NGC 554;;;;
1;27;11.7;21.798750;-;22;45;42;-22.761667;NGC555;NGC 555;;;;
1;27;12.5;21.802083;-;22;41;50;-22.697222;NGC556;NGC 556;;;;
1;26;25.1;21.604583;-;1;38;18;-1.638333;NGC557;NGC 557;;;;
1;27;16.1;21.817083;-;1;58;14;-1.970556;NGC558;NGC 558;;;;
1;29;31.0;22.379167;+;63;18;6;63.301667;NGC559;NGC 559;;;;
1;27;25.3;21.855417;-;1;54;45;-1.912500;NGC560;NGC 560;;;;
1;28;18.7;22.077917;+;34;18;30;34.308333;NGC561;NGC 561;;;;
1;28;29.3;22.122083;+;48;23;13;48.386944;NGC562;NGC 562;;;;
1;25;21.7;21.340417;-;18;9;52;-18.164444;NGC563;NGC 563;;;;
1;27;48.2;21.950833;-;1;52;43;-1.878611;NGC564;NGC 564;;;;
1;28;10.0;22.041667;-;1;18;21;-1.305833;NGC565;NGC 565;;;;
1;29;2.9;22.262083;+;32;19;56;32.332222;NGC566;NGC 566;;;;
1;27;2.3;21.759583;-;10;15;53;-10.264722;NGC567;NGC 567;;;;
1;27;56.9;21.987083;-;35;43;3;-35.717500;NGC568;NGC 568;;;;
1;29;7.1;22.279583;+;11;7;54;11.131667;NGC569;NGC 569;;;;
1;28;58.5;22.243750;-;0;56;55;-0.948611;NGC570;NGC 570;;;;
1;29;56.1;22.483750;+;32;30;3;32.500833;NGC571;NGC 571;;;;
1;28;36.4;22.151667;-;39;18;26;-39.307222;NGC572;NGC 572;;;;
1;30;49.3;22.705417;+;41;15;26;41.257222;NGC573;NGC 573;;;;
1;29;3.1;22.262917;-;35;35;55;-35.598611;NGC574;NGC 574;;;;
1;30;46.4;22.693333;+;21;26;25;21.440278;NGC575;NGC 575;;;;
